Sno,Feature1,Dog Name,Feature2,Feature3,Feature4,Feature5,Feature6,Money,Count,Debt,IsActiveMember,EstimatedSalary,id,Gender2,Customer Type,Age2,Type of Travel,Class,Distance,Rating0,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Departure Delay in Minutes,Arrival Delay in Minutes,Target1,Target2
4593,15692110,Ch'eng,758,France,Female,33,7,0,1,1,0,188156.34,62244,Female,Loyal Customer,29,Personal Travel,Eco,2425,4,5,4,3,5,4,5,5,3,2,3,5,5,5,0,0,0,0
4594,15645904,Parsons,685,France,Female,33,6,0,2,0,1,186785.01,104616,Male,Loyal Customer,41,Business travel,Business,861,3,3,3,3,5,5,5,5,4,4,5,5,3,5,133,123,0,1
4595,15581332,Pan,655,Germany,Female,30,1,83173.98,2,1,1,184259.6,26934,Male,Loyal Customer,25,Personal Travel,Eco Plus,1774,4,5,4,3,1,4,1,1,4,3,4,4,5,1,0,0,0,0
4596,15808544,Cameron,747,France,Female,40,3,0,1,0,0,57817.84,107979,Female,Loyal Customer,68,Personal Travel,Eco,825,3,4,3,4,5,4,4,1,1,3,1,3,1,3,14,12,1,0
4597,15734948,Igwebuike,601,Spain,Male,24,7,0,2,0,0,144660.42,19859,Male,Loyal Customer,64,Business travel,Business,693,1,1,1,1,1,4,3,1,1,1,1,3,1,2,0,0,0,0
4598,15654531,Tuan,477,France,Male,22,5,82559.42,2,0,0,163112.9,87378,Male,disloyal Customer,40,Business travel,Eco,425,2,1,2,4,4,2,4,4,4,3,4,2,3,4,74,68,1,0
4599,15637774,Fraser,558,France,Male,32,5,73494.21,1,0,0,136301.1,8589,Female,Loyal Customer,55,Personal Travel,Eco,109,2,5,2,4,4,5,5,2,2,2,4,1,2,2,0,0,0,0
4600,15677141,Turnbull,586,Spain,Male,29,2,132450.24,1,1,1,36176.63,98917,Male,disloyal Customer,34,Business travel,Business,543,3,3,3,1,1,3,1,1,5,5,5,5,5,1,36,26,0,0
4601,15739578,Chiazagomekpere,850,France,Male,49,6,128663.9,1,1,0,65769.3,56768,Female,disloyal Customer,23,Business travel,Eco,1065,4,4,4,3,5,4,5,5,4,2,3,3,4,5,7,0,1,0
4602,15697360,Yudina,505,France,Female,36,2,79951.9,1,0,1,174123.16,2401,Female,disloyal Customer,26,Business travel,Business,767,1,5,1,4,1,1,1,1,5,2,5,5,5,1,8,15,1,0
4603,15655213,Udinese,591,Germany,Female,51,8,132508.3,1,1,1,161304.68,128719,Male,disloyal Customer,24,Business travel,Eco,1064,2,1,1,4,3,1,3,3,3,2,4,3,4,3,0,14,1,0
4604,15580872,Chinweike,761,Germany,Female,38,1,120530.13,2,1,0,109394.62,116099,Male,Loyal Customer,12,Personal Travel,Eco,373,2,3,2,2,3,2,3,3,4,4,4,2,3,3,1,0,0,0
4605,15683213,Bergamaschi,554,France,Female,35,10,74988.59,2,0,1,190155.13,102032,Male,Loyal Customer,59,Business travel,Business,3262,4,4,4,4,4,5,4,4,4,4,4,5,4,3,2,11,0,1
4606,15801188,Milliner,774,France,Female,47,6,94722.88,1,0,1,61450.96,6576,Male,Loyal Customer,52,Business travel,Business,473,5,5,5,5,4,4,5,4,4,4,4,3,4,5,0,0,0,1
4607,15645029,Knowles,771,Spain,Female,33,5,0,2,1,0,8673.43,50293,Male,disloyal Customer,34,Business travel,Eco,447,2,0,2,4,1,2,1,1,2,2,2,4,3,1,0,0,0,0
4608,15633181,Swinton,792,France,Male,31,6,71269.89,2,0,1,125912.77,10701,Male,disloyal Customer,22,Business travel,Eco,667,1,4,1,4,1,1,1,1,3,4,4,3,4,1,0,0,0,0
4609,15598259,Gregory,673,Germany,Female,41,9,98612.1,1,1,0,151349.35,47440,Male,Loyal Customer,30,Business travel,Business,2391,3,3,3,3,3,3,3,3,4,3,3,2,3,3,0,0,0,0
4610,15576000,Chibueze,765,France,Male,40,6,138033.55,1,1,1,67972.45,113766,Male,Loyal Customer,28,Personal Travel,Eco,197,4,5,0,2,5,0,5,5,4,5,4,5,5,5,19,11,0,0
4611,15766047,Sukhorukova,748,France,Female,41,2,91621.69,1,1,1,71139.31,14684,Female,Loyal Customer,51,Personal Travel,Business,424,4,3,4,3,4,4,3,4,4,4,4,4,4,2,21,34,0,0
4612,15596339,French,422,France,Male,54,3,140014.42,1,0,1,86350.97,78094,Male,disloyal Customer,23,Business travel,Eco,655,3,5,3,1,2,3,2,2,4,2,4,4,4,2,5,10,0,0
4613,15715199,Estrada,568,Spain,Male,27,5,126815.97,2,0,1,118648.12,64641,Male,Loyal Customer,44,Business travel,Business,2023,5,5,5,5,2,4,5,4,4,4,4,3,4,4,0,0,0,1
4614,15615938,Fleming,502,France,Female,64,3,139663.37,1,0,1,100995.11,4128,Male,Loyal Customer,58,Business travel,Business,431,1,1,1,1,3,4,4,4,4,4,4,3,4,3,2,12,0,1
4615,15679991,Kennedy,524,France,Female,28,7,0,2,0,1,147100.72,94240,Female,Loyal Customer,41,Business travel,Business,3496,3,3,3,3,2,4,4,5,5,5,5,3,5,5,35,20,0,1
4616,15626135,Combes,689,France,Male,34,1,165312.27,1,1,0,155495.63,86764,Male,Loyal Customer,24,Business travel,Business,2753,1,1,3,1,4,4,4,4,5,2,5,5,5,4,0,0,0,1
4617,15792934,Carruthers,661,France,Male,26,8,0,2,0,0,196875.87,72622,Male,Loyal Customer,52,Personal Travel,Eco,1102,2,3,2,4,2,4,4,1,2,4,3,4,3,4,103,137,0,0
4618,15744046,Andrejew,606,Spain,Male,33,8,0,2,1,1,63176.77,45810,Male,disloyal Customer,36,Business travel,Eco,391,2,3,2,3,2,2,2,2,5,5,4,4,3,2,0,0,0,0
4619,15700826,Ko,678,Germany,Female,54,1,123699.28,2,0,1,105221.76,9824,Female,Loyal Customer,42,Business travel,Business,3996,2,3,3,3,2,4,3,2,2,2,2,1,2,2,0,0,0,0
4620,15756301,Daniels,636,Germany,Female,29,3,97325.15,1,0,1,131924.38,33973,Male,Loyal Customer,50,Business travel,Business,1576,5,5,5,5,4,3,3,3,3,3,3,4,3,3,0,0,0,1
4621,15586517,Toscano,647,France,Male,32,5,97041.16,1,1,1,23132.73,44797,Female,Loyal Customer,52,Personal Travel,Eco Plus,1250,4,5,3,1,2,5,5,2,2,3,2,5,2,5,22,34,0,0
4622,15751297,Wilson,732,France,Male,36,5,0,2,1,0,161428.25,87218,Female,Loyal Customer,35,Personal Travel,Eco,946,1,5,0,2,5,0,5,5,2,4,4,1,1,5,0,0,0,0
4623,15710365,Thomson,646,France,Male,50,0,104129.24,2,1,0,181794.86,110865,Male,Loyal Customer,51,Business travel,Business,3276,1,1,1,1,2,5,5,3,3,4,3,5,3,5,0,0,1,1
4624,15679307,Kazantseva,559,France,Female,43,1,0,1,0,1,86634.3,108587,Male,Loyal Customer,53,Business travel,Business,2149,4,3,4,4,3,4,5,4,4,4,4,4,4,3,0,0,0,1
4625,15610753,Cremonesi,581,France,Male,28,3,104367.5,1,1,1,29937.75,6928,Female,Loyal Customer,31,Personal Travel,Eco Plus,265,3,4,0,3,1,0,1,1,1,1,3,1,4,1,76,129,0,0
4626,15811036,Ferri,565,France,Male,46,7,135369.71,1,0,1,140130.22,111078,Female,Loyal Customer,56,Personal Travel,Eco,197,2,4,0,5,2,4,5,3,3,0,3,3,3,4,0,0,0,0
4627,15610912,Ferri,657,Spain,Female,41,6,112119.48,1,1,0,17536.82,18058,Male,disloyal Customer,28,Business travel,Eco,605,3,3,4,3,1,4,1,1,2,3,3,2,3,1,0,0,0,0
4628,15619932,Lombardi,847,France,Male,66,7,123760.68,1,0,1,53157.16,31730,Male,Loyal Customer,46,Personal Travel,Eco,862,3,5,3,3,4,3,4,4,2,4,1,2,2,4,1,0,0,0
4629,15746199,Eluemuno,558,France,Female,41,6,0,1,1,1,143585.29,47427,Female,disloyal Customer,34,Business travel,Eco,590,1,4,1,2,3,1,3,3,3,3,2,3,1,3,0,6,1,0
4630,15584967,Chiganu,596,Spain,Male,57,6,0,2,1,1,72402,29639,Male,Loyal Customer,38,Personal Travel,Eco,909,3,4,3,1,3,3,3,3,2,5,2,2,1,3,0,0,0,0
4631,15734365,Hsueh,579,France,Male,39,5,0,2,0,1,39891.84,105961,Male,Loyal Customer,36,Business travel,Business,2329,4,1,2,1,4,4,4,4,1,4,4,4,4,4,0,13,0,0
4632,15726960,O'Brien,741,France,Female,36,3,0,2,1,1,89804.83,100177,Female,Loyal Customer,58,Personal Travel,Eco,725,1,4,1,3,4,4,4,5,5,1,5,4,5,3,0,0,0,0
4633,15665177,Booth,613,France,Male,44,3,0,2,0,1,136491.72,107539,Female,disloyal Customer,23,Business travel,Eco,1360,5,4,4,3,5,5,5,5,3,3,5,3,5,5,35,15,0,1
4634,15779915,O'Loghlin,694,Spain,Male,31,5,0,1,1,0,35593.18,58345,Female,Loyal Customer,56,Personal Travel,Eco,296,4,4,4,3,2,4,5,5,5,4,5,4,5,3,23,13,0,0
4635,15729110,Lavrov,729,Spain,Female,42,7,0,2,1,0,58268.2,33361,Male,Loyal Customer,35,Business travel,Eco,2556,5,5,5,5,5,5,5,5,4,2,4,1,1,5,0,0,1,1
4636,15575399,Somadina,480,France,Female,42,1,152160.21,2,1,0,101778.9,71200,Female,Loyal Customer,23,Business travel,Business,3679,2,2,2,2,4,4,4,4,5,4,4,3,4,4,23,10,0,1
4637,15678374,Colombo,666,France,Female,59,5,0,2,1,1,185123.09,40983,Female,Loyal Customer,42,Business travel,Eco,984,4,3,3,3,4,5,5,4,4,4,4,5,4,1,56,53,0,1
4638,15792679,Troupe,575,France,Male,24,2,0,2,1,1,119927.81,14563,Male,disloyal Customer,11,Business travel,Business,986,1,4,1,4,4,1,2,4,1,5,3,3,4,4,0,9,0,0
4639,15668767,Kenenna,850,France,Male,36,3,0,2,1,0,195033.07,8607,Female,Loyal Customer,54,Personal Travel,Eco Plus,109,3,5,3,3,2,4,4,1,1,3,1,1,1,5,0,0,0,0
4640,15761886,Franklin,740,France,Male,36,4,172381.8,1,1,1,86480.29,7860,Male,Loyal Customer,18,Personal Travel,Business,948,3,3,3,3,4,3,4,4,4,3,1,3,2,4,0,11,0,0
4641,15583076,Deleon,588,Germany,Male,41,6,106116.56,2,1,0,198766.61,84756,Male,Loyal Customer,30,Business travel,Business,547,3,3,3,3,4,4,4,4,5,3,5,4,5,4,0,0,0,1
4642,15815615,Kung,681,France,Male,36,5,141952.07,1,1,1,185144.08,120931,Male,disloyal Customer,25,Business travel,Business,993,1,0,1,1,3,1,3,3,3,4,5,5,5,3,0,0,0,0
4643,15591942,Zito,611,Spain,Female,33,7,0,2,1,1,3729.89,48340,Female,Loyal Customer,52,Business travel,Eco,674,4,2,2,2,1,5,1,4,4,4,4,4,4,1,33,25,0,1
4644,15724924,Giordano,589,France,Female,37,6,138497.84,1,0,1,18988.58,27138,Female,Loyal Customer,41,Business travel,Business,2677,1,5,1,1,5,4,4,1,4,3,5,4,4,4,4,0,0,1
4645,15762123,Davide,717,Spain,Female,34,1,0,2,1,0,119313.74,62992,Male,Loyal Customer,39,Business travel,Business,2503,2,2,2,2,5,5,4,3,3,3,3,5,3,3,10,0,0,1
4646,15567893,Lei,556,Germany,Male,33,3,124213.36,2,1,0,62627.55,94239,Female,Loyal Customer,37,Business travel,Business,3484,2,4,4,4,4,3,4,2,2,2,2,3,2,3,0,4,0,0
4647,15648989,Moss,850,France,Male,37,4,126872.6,1,1,0,197266.58,121872,Female,disloyal Customer,21,Business travel,Eco,366,1,1,1,4,5,1,1,5,3,1,4,2,4,5,0,0,0,0
4648,15662021,Lucciano,685,Spain,Female,42,2,0,2,0,0,199992.48,15678,Female,disloyal Customer,27,Business travel,Eco,217,2,3,2,4,2,2,3,2,1,3,4,1,3,2,0,0,0,0
4649,15691627,Tai,713,France,Female,37,8,0,1,1,1,16403.41,57228,Female,Loyal Customer,38,Personal Travel,Eco,1514,2,3,2,4,5,2,5,5,4,5,3,4,3,5,2,23,0,0
4650,15731751,Osinachi,437,France,Female,26,1,120923.52,1,0,1,78854.57,38778,Female,Loyal Customer,36,Business travel,Business,387,3,3,3,3,1,1,4,5,5,5,5,4,5,5,0,0,0,1
4651,15635277,Coates,605,Spain,Male,47,7,142643.54,1,1,0,189310.27,71060,Male,Loyal Customer,62,Personal Travel,Eco,802,1,4,1,3,2,1,3,2,2,4,5,4,3,2,0,17,0,0
4652,15655252,Larionova,758,Germany,Male,41,10,79857.64,1,1,1,78088.17,50382,Male,Loyal Customer,32,Business travel,Business,1552,2,4,4,4,2,2,2,3,2,2,1,2,4,2,108,176,0,0
4653,15803941,Seleznev,600,France,Male,46,10,95502.21,1,0,0,19842.18,69313,Male,Loyal Customer,16,Personal Travel,Business,944,3,4,3,4,1,3,1,1,4,5,4,3,3,1,0,6,0,0
4654,15714380,Butcher,827,France,Male,38,5,0,2,0,0,103305.01,67434,Male,Loyal Customer,48,Business travel,Business,592,2,5,5,5,4,4,4,2,2,2,2,1,2,4,0,0,0,0
4655,15666559,Gould,608,Germany,Male,23,8,197715.93,2,1,1,116124.28,109042,Female,Loyal Customer,35,Business travel,Business,2897,3,3,4,3,5,5,5,5,5,5,5,3,5,3,1,0,0,1
4656,15799998,Cunningham,608,France,Female,30,8,85859.76,1,0,0,142730.27,109375,Female,Loyal Customer,40,Business travel,Business,1237,3,3,3,3,2,4,5,3,3,4,3,4,3,4,0,0,0,1
4657,15703763,Sanderson,554,France,Male,44,7,85304.27,1,1,1,58076.52,94099,Male,Loyal Customer,56,Personal Travel,Business,189,1,5,1,2,5,4,4,2,2,1,4,5,2,5,26,15,0,0
4658,15795640,Mai,683,Germany,Female,35,1,132371.3,2,0,0,186123.57,1899,Male,Loyal Customer,32,Business travel,Business,2916,4,4,4,4,4,4,4,4,3,5,4,4,4,4,0,0,0,1
4659,15780056,Reid,660,Spain,Male,33,4,0,1,1,0,29664.45,28369,Female,Loyal Customer,31,Business travel,Business,1754,1,3,3,3,1,1,1,1,4,3,2,2,2,1,0,0,0,0
4660,15777873,Downer,628,France,Female,31,5,0,1,0,0,147963.07,51897,Male,Loyal Customer,54,Business travel,Business,507,1,1,1,1,5,5,4,4,4,5,4,2,4,2,0,0,1,1
4661,15584749,Humphries,668,Germany,Male,39,4,79896,1,1,0,38466.39,40354,Female,Loyal Customer,32,Personal Travel,Eco,1428,1,5,1,1,5,1,5,5,4,2,3,4,5,5,11,5,0,0
4662,15765258,Bochsa,776,France,Female,29,5,0,2,1,1,143301.49,19250,Female,Loyal Customer,52,Business travel,Eco Plus,782,5,1,1,1,1,2,4,4,4,5,4,2,4,3,24,17,0,1
4663,15623346,Czajkowski,820,France,Male,36,4,0,2,1,0,31422.69,68807,Female,Loyal Customer,19,Personal Travel,Eco,926,2,1,2,3,2,2,2,2,4,3,3,1,2,2,0,0,0,0
4664,15614054,Pankhurst,665,France,Male,36,1,0,2,0,1,121505.61,13009,Male,disloyal Customer,34,Business travel,Eco,438,1,2,1,4,4,1,4,4,1,5,4,4,4,4,91,77,0,0
4665,15766185,She,850,Germany,Male,31,4,146587.3,1,1,1,89874.82,80162,Male,Loyal Customer,22,Business travel,Business,2446,5,5,2,5,5,4,4,4,2,4,5,4,5,4,0,0,0,1
4666,15667632,Birdseye,703,France,Female,42,7,0,2,0,1,72500.68,121548,Female,Loyal Customer,69,Business travel,Business,2221,3,4,4,4,2,4,4,3,3,3,3,4,3,4,14,17,0,0
4667,15599024,Hope,506,Spain,Male,32,8,0,2,0,1,182692.8,94191,Female,Loyal Customer,40,Business travel,Business,3052,1,1,1,1,3,4,4,5,5,5,5,5,5,3,9,8,0,1
4668,15798709,Gill,588,Spain,Male,32,3,109109.33,1,0,1,4993.94,18579,Male,Loyal Customer,42,Business travel,Business,3311,1,1,1,1,2,1,1,1,1,1,1,1,1,3,0,7,0,0
4669,15741921,Moon,622,Spain,Female,26,8,0,2,1,1,124964.82,77453,Male,disloyal Customer,16,Business travel,Eco,507,4,0,4,1,3,4,3,3,4,4,5,4,5,3,0,0,0,0
4670,15793671,Watt,606,France,Male,34,5,0,1,1,0,161971.42,45822,Female,Loyal Customer,61,Personal Travel,Eco,391,2,4,2,5,5,5,5,4,4,2,4,3,4,4,0,27,0,0
4671,15797900,Chinomso,517,France,Male,56,9,142147.32,1,0,0,39488.04,1197,Female,Loyal Customer,7,Personal Travel,Eco,309,2,5,2,3,3,2,3,3,3,2,4,1,3,3,58,71,1,0
4672,15667932,Bellucci,758,Spain,Female,43,10,0,2,1,1,55313.44,106299,Male,Loyal Customer,46,Business travel,Business,2500,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,0,0,1
4673,15795933,Barese,677,France,Female,49,3,0,2,1,1,187811.71,97612,Male,Loyal Customer,41,Business travel,Business,442,1,1,1,1,2,4,4,3,3,3,3,5,3,3,8,7,0,1
4674,15660403,Fleming,827,Spain,Female,35,0,0,2,0,1,184514.01,1649,Male,Loyal Customer,77,Business travel,Business,1621,4,1,1,1,5,3,3,4,4,4,4,3,4,2,0,0,0,0
4675,15736299,Bell,729,France,Female,36,8,109106.8,1,0,0,121311.12,3430,Female,Loyal Customer,50,Personal Travel,Eco,315,3,4,3,3,4,5,5,5,5,3,5,5,5,4,54,87,0,0
4676,15759034,Li Fonti,654,France,Male,36,2,112262.84,1,1,0,12873.39,49752,Female,Loyal Customer,38,Business travel,Business,109,1,1,1,1,1,3,3,5,5,5,5,5,5,2,0,0,0,1
4677,15724663,Christmas,654,Spain,Female,36,5,0,2,0,0,157238.05,29305,Male,Loyal Customer,41,Personal Travel,Eco,834,5,1,5,1,5,5,5,5,4,4,1,3,1,5,0,0,0,1
4678,15594556,Chuter,619,Spain,Male,52,8,0,2,1,1,123242.11,80583,Female,Loyal Customer,13,Personal Travel,Eco,1747,2,2,1,2,2,1,2,2,1,4,1,2,1,2,23,3,0,0
4679,15737169,Johnson,642,Spain,Male,26,8,144238.7,1,1,1,184399.76,94754,Female,Loyal Customer,38,Business travel,Eco,248,3,3,3,3,3,3,3,3,1,1,4,1,3,3,9,9,0,0
4680,15632472,Scott,472,Spain,Female,32,1,159397.75,1,0,1,57323.18,58116,Male,Loyal Customer,43,Personal Travel,Eco,612,3,2,3,4,4,3,4,4,2,5,4,3,4,4,16,2,0,0
4681,15722813,Byrne,470,Spain,Male,30,4,125385.01,1,1,0,68293.93,50378,Female,disloyal Customer,24,Business travel,Eco,373,4,0,4,4,3,4,1,3,2,1,1,4,5,3,0,0,0,1
4682,15588450,Chukwudi,633,France,Female,60,8,69365.25,1,1,1,10288.24,108762,Female,Loyal Customer,50,Business travel,Business,406,4,4,4,4,3,4,4,4,4,4,4,4,4,4,15,0,0,1
4683,15736717,Ma,602,France,Male,31,7,155271.83,1,1,1,179446.31,120835,Male,Loyal Customer,59,Business travel,Business,2988,4,4,4,4,3,4,5,4,4,4,4,5,4,4,0,0,0,1
4684,15680683,Simmons,640,Spain,Male,29,5,197200.04,2,1,0,141453.62,84435,Female,Loyal Customer,46,Business travel,Business,1646,1,1,1,1,5,5,4,3,3,3,3,4,3,5,0,0,0,1
4685,15710316,Fang,454,Spain,Female,48,5,144837.79,1,1,1,93151.77,44088,Female,Loyal Customer,53,Business travel,Business,473,3,3,3,3,4,5,5,4,4,4,4,3,4,3,0,0,0,1
4686,15746333,Blake,562,France,Female,57,3,0,3,1,0,6554.97,40867,Male,Loyal Customer,37,Personal Travel,Eco,541,2,4,2,3,2,2,2,2,4,3,4,3,4,2,0,9,1,0
4687,15606861,Tien,636,France,Male,34,8,0,2,1,0,38570.13,91286,Male,Loyal Customer,40,Business travel,Business,2246,4,4,4,4,3,4,5,5,5,5,5,5,5,5,0,15,0,1
4688,15641285,Yusupova,621,Spain,Male,50,3,163085.79,1,0,1,131048.36,113149,Female,disloyal Customer,21,Business travel,Business,889,3,3,3,4,5,3,4,5,4,4,4,2,3,5,29,20,0,0
4689,15662908,Davidson,795,Germany,Male,38,7,125903.22,2,1,1,127068.92,60524,Female,Loyal Customer,36,Personal Travel,Eco,862,2,3,2,3,2,2,3,2,2,2,3,1,2,2,65,49,0,0
4690,15814267,Zhdanova,550,France,Male,22,6,154377.3,1,1,1,51721.52,127914,Female,disloyal Customer,25,Business travel,Business,1671,3,0,3,2,2,3,2,2,3,2,5,4,4,2,61,52,0,0
4691,15614923,Nielson,630,Spain,Male,41,7,107511.52,1,0,1,46156.87,46764,Female,Loyal Customer,43,Business travel,Eco Plus,73,2,3,3,3,2,3,4,3,3,2,3,2,3,4,0,0,0,0
4692,15579223,Niu,573,Germany,Male,30,8,127406.5,1,1,0,192950.6,75977,Male,disloyal Customer,36,Business travel,Eco,297,1,4,1,3,1,4,4,3,2,4,3,4,4,4,447,433,0,0
4693,15651389,Kay,561,Spain,Male,24,8,143656.55,1,0,1,180932.46,85795,Female,disloyal Customer,27,Business travel,Eco,266,1,0,1,4,1,1,4,1,2,3,3,2,4,1,1,20,0,0
4694,15677087,Green,662,France,Female,39,5,138106.75,1,0,0,19596.73,57049,Female,Loyal Customer,53,Business travel,Business,2133,3,5,3,3,3,5,4,4,4,4,4,5,4,3,2,0,0,1
4695,15665784,She,637,France,Male,27,9,128940.24,1,1,0,46786.92,39871,Male,Loyal Customer,45,Personal Travel,Eco,221,4,1,4,2,2,4,2,2,2,5,2,2,2,2,0,7,0,1
4696,15576706,Ajuluchukwu,651,Germany,Male,37,9,114453.58,1,0,1,175820.91,5666,Male,disloyal Customer,24,Business travel,Eco,436,5,0,5,2,5,5,5,5,5,4,5,4,5,5,0,0,0,1
4697,15615473,Sabbatini,646,France,Female,33,2,0,2,0,0,198208,95384,Male,Loyal Customer,50,Personal Travel,Eco,248,4,4,4,2,3,4,3,3,4,4,4,3,4,3,11,0,0,0
4698,15587299,Board,567,France,Female,48,3,0,1,1,0,55362.45,93077,Female,Loyal Customer,17,Business travel,Business,860,1,1,1,1,5,5,5,5,3,3,5,5,4,5,37,30,0,1
4699,15655389,Leckie,638,France,Male,41,1,131762.94,1,1,1,47675.29,127765,Female,Loyal Customer,68,Personal Travel,Eco,255,3,0,3,1,5,5,4,4,4,3,4,4,4,5,40,33,0,0
4700,15784491,Ho,725,France,Female,31,6,0,1,0,0,61326.43,60256,Male,Loyal Customer,60,Personal Travel,Eco,1546,3,1,3,3,2,3,2,2,2,5,2,1,4,2,2,16,0,0
4701,15809999,Gordon,709,France,Female,41,3,150300.65,2,1,0,71672.86,53311,Female,Loyal Customer,52,Personal Travel,Eco,758,4,2,4,3,2,3,3,3,3,4,3,4,3,3,0,0,0,0
4702,15681115,Iroawuchi,787,Spain,Male,39,10,108935.39,1,1,1,101168.3,30556,Female,Loyal Customer,49,Business travel,Business,628,5,5,5,5,3,4,4,2,2,2,2,3,2,3,0,15,0,1
4703,15629390,Liao,653,France,Male,37,7,135847.47,1,1,0,144880.81,64996,Male,disloyal Customer,24,Business travel,Eco,190,4,0,4,3,2,4,2,2,3,1,2,3,1,2,27,20,0,0
4704,15792668,Hamilton,661,Germany,Male,37,7,109908.06,2,1,0,115037.67,47799,Female,Loyal Customer,51,Business travel,Business,2100,4,4,4,4,5,3,2,2,2,2,2,5,2,2,0,3,1,1
4705,15583863,Chimaobim,681,Germany,Male,49,8,142946.18,1,0,0,187280.51,28085,Male,disloyal Customer,29,Business travel,Eco,1385,2,2,2,3,2,2,1,2,1,2,3,1,4,2,0,0,1,0
4706,15681878,Fan,436,Germany,Male,45,3,104339.11,2,1,1,183540.22,7915,Female,disloyal Customer,26,Business travel,Eco,620,4,2,4,2,5,4,5,5,2,4,1,1,2,5,0,0,1,0
4707,15782875,Cayley,663,France,Male,33,5,157274.36,2,1,1,28531.81,18532,Female,Loyal Customer,36,Business travel,Eco,253,5,4,3,4,5,4,5,5,1,2,4,3,5,5,0,0,0,1
4708,15732235,Kuykendall,662,France,Male,64,0,98848.19,1,0,1,42730.12,87211,Female,Loyal Customer,56,Personal Travel,Eco,946,4,2,4,4,1,3,4,5,5,4,5,3,5,2,0,0,0,0
4709,15735909,McDonald,607,Germany,Female,39,8,105103.33,1,1,0,104721.5,40277,Male,Loyal Customer,60,Personal Travel,Eco,387,2,4,2,3,4,2,4,4,3,4,4,3,5,4,0,0,1,0
4710,15653448,Duncan,754,France,Male,34,7,0,2,1,1,65219.85,98386,Female,disloyal Customer,21,Business travel,Eco,1131,1,1,1,3,3,1,4,3,2,2,4,1,4,3,20,8,0,0
4711,15587647,Browne,850,Germany,Female,66,0,127120.62,1,0,1,118929.64,74857,Female,Loyal Customer,54,Business travel,Business,1995,2,2,2,2,3,5,4,4,4,4,4,4,4,3,0,0,1,1
4712,15701037,Barton,578,France,Male,39,2,0,2,1,0,70563.9,66016,Male,Loyal Customer,41,Business travel,Business,1055,2,2,5,2,5,4,5,4,4,5,4,5,4,4,0,0,0,1
4713,15727499,Boyle,666,Germany,Female,36,3,129118.5,2,0,0,139435.12,37741,Female,Loyal Customer,32,Personal Travel,Eco,1005,3,4,3,3,2,3,2,2,4,3,5,5,4,2,12,16,0,0
4714,15724838,Moretti,599,France,Female,43,4,0,1,1,0,170347.1,14974,Female,disloyal Customer,32,Business travel,Eco,927,2,2,2,4,1,2,1,1,4,1,3,2,4,1,8,19,0,0
4715,15666711,Ukaegbulam,586,France,Female,46,0,0,3,0,1,131553.82,23837,Female,Loyal Customer,43,Business travel,Business,2798,5,5,5,5,2,5,5,5,5,5,5,5,5,2,38,24,1,1
4716,15588933,Nwankwo,825,France,Female,36,3,146053.66,1,1,1,138344.7,34428,Female,Loyal Customer,28,Business travel,Business,680,2,2,2,2,5,5,5,5,1,5,5,3,5,5,0,0,0,1
4717,15763111,Niu,808,Spain,Female,67,10,124577.15,1,0,1,169894.4,118860,Male,Loyal Customer,12,Personal Travel,Eco Plus,646,2,2,3,1,5,3,5,5,2,2,1,4,2,5,67,46,0,0
4718,15805676,Hsu,515,Spain,Male,29,4,151012.55,2,1,0,9770.97,70587,Female,Loyal Customer,40,Business travel,Eco Plus,1258,2,1,1,1,2,2,2,2,1,5,4,2,3,2,0,0,0,0
4719,15586674,Shaw,663,Spain,Female,58,5,216109.88,1,0,1,74176.71,79644,Male,Loyal Customer,52,Business travel,Eco,360,5,1,1,1,4,5,4,4,4,3,1,5,5,4,0,0,1,1
4720,15744553,Ho,444,France,Male,34,2,144318.97,1,1,0,112668.06,126457,Male,Loyal Customer,23,Business travel,Business,1788,5,5,5,5,4,4,4,4,5,3,3,4,4,4,0,0,0,1
4721,15776629,Christie,650,France,Female,39,4,0,2,0,0,186275.7,26558,Male,Loyal Customer,47,Business travel,Business,404,5,5,5,5,3,5,5,5,5,5,5,4,5,3,21,19,0,1
4722,15647207,Onwuemelie,609,France,Male,26,7,0,2,1,0,98463.99,79797,Female,Loyal Customer,47,Business travel,Business,1080,3,3,3,3,5,5,4,4,4,4,4,4,4,5,0,0,0,1
4723,15715638,Ch'ang,824,Germany,Male,77,3,27517.15,2,0,1,2746.41,121380,Male,Loyal Customer,54,Business travel,Business,779,4,2,2,2,4,4,3,4,4,3,4,1,4,2,27,30,0,0
4724,15750602,Clendinnen,662,France,Male,29,5,147092.65,1,1,0,10928.3,1248,Female,Loyal Customer,29,Personal Travel,Eco,89,4,4,4,1,2,4,2,2,5,2,4,3,5,2,29,24,0,0
4725,15766810,Onyemauchechi,699,Germany,Female,51,2,92246.14,2,0,1,91346.03,34685,Female,Loyal Customer,38,Business travel,Business,209,0,4,0,4,5,4,4,4,4,4,3,1,4,3,0,0,0,1
4726,15756625,Crawford,752,France,Female,41,8,0,2,1,0,139844.04,115389,Male,Loyal Customer,43,Business travel,Business,337,3,5,3,5,3,3,4,3,3,3,3,3,3,3,0,0,1,0
