Sno,Feature1,Dog Name,Feature2,Feature3,Feature4,Feature5,Feature6,Money,Count,Debt,IsActiveMember,EstimatedSalary,id,Gender2,Customer Type,Age2,Type of Travel,Class,Distance,Rating0,Rating1,Rating2,Rating3,Rating4,Rating5,Rating6,Rating7,Rating8,Rating9,Rating10,Rating11,Rating12,Rating13,Departure Delay in Minutes,Arrival Delay in Minutes
1048,15749951,Sacco,766,Germany,Male,27,5,126285.73,1,1,0,177614.17,42697,Male,Loyal Customer,46,Personal Travel,Eco,627,3,5,3,1,2,3,2,2,5,4,4,5,5,2,0,0
1049,15648178,Lettiere,630,Germany,Female,23,4,137964.51,1,0,1,174570.55,31597,Male,Loyal Customer,54,Business travel,Business,2813,4,1,1,1,2,3,3,2,2,2,4,3,2,3,0,0
1050,15738662,Daluchi,652,Germany,Male,41,9,159434.03,1,1,0,178373.93,44216,Male,Loyal Customer,38,Business travel,Business,359,3,3,3,3,1,5,5,4,4,4,4,2,4,4,0,1
1051,15640855,T'ien,729,Germany,Male,40,5,113574.61,2,1,0,103396.08,34174,Male,Loyal Customer,52,Business travel,Eco,1063,2,1,1,1,2,2,2,2,1,1,3,1,3,2,24,18
1052,15584288,Hung,629,France,Female,33,6,0,2,1,1,59129.72,3107,Female,Loyal Customer,60,Business travel,Eco Plus,413,3,3,3,3,3,4,3,3,3,3,3,4,3,2,0,0
1053,15760988,Liu,667,Germany,Male,33,9,124573.33,2,0,0,683.37,62241,Male,Loyal Customer,69,Personal Travel,Eco,2454,3,5,3,3,4,3,4,4,5,3,3,4,5,4,0,0
1054,15569624,Feng,671,Germany,Female,31,6,105864.6,2,1,0,145567.34,40813,Female,disloyal Customer,22,Business travel,Business,558,5,0,5,5,5,5,4,5,2,5,1,4,2,5,10,9
1055,15597949,Gilbert,768,Germany,Female,47,5,104552.61,1,1,0,48137.08,3065,Male,Loyal Customer,56,Business travel,Business,594,5,5,5,5,5,5,5,4,4,5,5,5,3,5,130,138
1056,15604551,Robb,732,France,Female,35,3,0,2,1,0,90876.95,59127,Male,Loyal Customer,69,Personal Travel,Eco,1744,5,5,5,4,5,5,5,5,3,2,5,4,5,5,8,0
1057,15617476,Manfrin,546,France,Female,30,5,0,2,0,1,198543.09,47728,Female,Loyal Customer,20,Business travel,Business,1590,3,4,4,4,3,3,3,3,4,2,3,4,3,3,0,0
1058,15645323,Chinwenma,630,France,Male,55,2,0,1,1,1,106202.07,19118,Female,disloyal Customer,22,Business travel,Business,323,3,4,3,3,4,3,4,4,1,4,3,3,3,4,0,0
1059,15793311,Smith,765,Germany,Female,46,8,119492.88,2,0,1,166896.01,56846,Female,Loyal Customer,41,Business travel,Business,2425,1,1,1,1,4,4,4,3,5,3,5,4,3,4,15,0
1060,15764153,Rowe,704,France,Female,33,0,130499.09,2,1,1,74804.36,30589,Female,Loyal Customer,16,Personal Travel,Eco,628,3,4,3,3,5,3,3,5,4,5,4,3,4,5,27,25
1061,15802560,Moran,470,Spain,Female,48,6,140576.11,1,1,1,116971.05,102723,Female,Loyal Customer,36,Personal Travel,Eco,365,1,4,1,4,4,1,3,4,5,3,5,5,4,4,0,0
1062,15728608,Walker,688,Germany,Female,34,9,91025.58,2,0,1,163783,100362,Male,Loyal Customer,31,Personal Travel,Eco,1101,1,5,1,3,2,1,2,2,2,3,4,5,5,2,0,7
1063,15770474,Myers,685,France,Female,33,1,0,3,0,1,70221.13,19598,Male,Loyal Customer,51,Personal Travel,Eco,160,1,5,1,2,4,1,4,4,3,4,5,4,5,4,0,
1064,15724444,Wall,567,France,Female,38,1,125877.65,2,1,1,107841.77,108297,Male,Loyal Customer,38,Business travel,Business,1750,1,1,1,1,4,4,5,4,4,4,4,4,4,5,3,0
1065,15753110,McKay,720,Spain,Male,64,3,45752.78,2,1,0,79623.28,74463,Male,Loyal Customer,50,Business travel,Eco,1464,3,2,5,2,3,3,3,3,3,2,3,2,2,3,25,28
1066,15711521,Egobudike,609,France,Male,39,3,121778.71,1,1,1,138399.67,16132,Male,Loyal Customer,44,Personal Travel,Eco,725,1,5,1,3,4,1,4,4,1,3,2,4,3,4,0,5
1067,15632816,Williams,521,Germany,Female,49,2,127948.57,1,1,1,182765.14,77499,Female,Loyal Customer,65,Personal Travel,Eco,989,1,4,1,4,5,5,4,2,2,1,5,4,2,4,0,0
1068,15693637,Ochoa,556,France,Female,30,7,0,2,1,1,186648.19,70568,Female,disloyal Customer,37,Business travel,Eco,858,4,3,3,4,3,3,3,3,2,2,1,4,1,3,0,3
1069,15725509,Otutodilinna,662,Germany,Male,30,5,115286.68,2,1,1,149587.92,93027,Male,Loyal Customer,31,Personal Travel,Eco Plus,1524,1,4,1,2,5,1,5,5,3,4,5,3,4,5,0,0
1070,15684645,Ajuluchukwu,704,Germany,Male,41,9,62078.21,2,1,0,129050.67,72823,Male,disloyal Customer,22,Business travel,Business,1013,0,0,0,2,3,0,2,3,4,3,5,4,4,3,0,0
1071,15692235,Bellucci,750,France,Female,38,1,0,2,1,0,47764.99,28783,Female,Loyal Customer,52,Business travel,Business,1050,3,3,3,3,2,4,5,2,2,2,2,4,2,3,0,0
1072,15777459,Gordon,619,Spain,Female,32,4,175406.13,2,1,1,172792.43,81258,Female,Loyal Customer,44,Business travel,Business,3813,2,2,5,2,4,4,4,4,4,4,4,5,4,5,0,0
1073,15656937,Johnston,468,Spain,Male,26,1,131643.25,1,1,0,64436.16,111217,Male,Loyal Customer,29,Business travel,Business,1703,4,3,3,3,4,3,4,4,3,1,2,4,4,4,0,19
1074,15610643,De Luca,435,Germany,Male,44,3,151739.65,1,1,0,167461.5,105767,Male,Loyal Customer,59,Business travel,Business,442,5,5,5,5,2,2,1,4,4,4,4,2,4,3,8,0
1075,15777315,Hill,529,France,Male,43,6,93616.35,2,0,0,98348.66,82981,Male,Loyal Customer,46,Business travel,Business,2555,3,3,3,3,3,4,4,4,4,4,4,4,4,5,4,69
1076,15611058,Eluemuno,702,Germany,Female,60,5,138597.54,2,1,1,41536.59,76124,Male,disloyal Customer,42,Business travel,Business,689,1,0,0,2,1,1,5,1,5,5,5,5,5,1,0,0
1077,15630413,Howarth,608,France,Female,41,5,0,2,1,1,72462.25,127909,Female,Loyal Customer,19,Personal Travel,Eco,1671,2,3,2,4,5,2,5,5,2,1,4,3,4,5,0,0
1078,15635942,Thomson,576,France,Male,40,9,0,2,1,0,112465.19,57306,Male,Loyal Customer,13,Personal Travel,Business,414,4,5,4,1,1,4,1,1,5,5,1,4,2,1,0,0
1079,15648858,King,666,France,Female,27,1,85225.21,1,0,1,64511.44,17178,Male,Loyal Customer,36,Business travel,Business,3169,3,2,2,2,2,4,3,3,3,3,3,3,3,1,0,17
1080,15810732,Grant,730,France,Female,36,8,148749.29,2,1,0,91830.75,46647,Female,Loyal Customer,40,Business travel,Business,125,0,5,0,4,2,1,4,4,4,3,3,2,4,4,0,0
1081,15705448,Gilbert,647,Germany,Male,52,7,130013.12,1,1,1,190806.36,86737,Female,disloyal Customer,37,Business travel,Business,821,3,3,3,2,5,3,4,5,3,2,4,3,4,5,0,0
1082,15730488,Richmond,516,Spain,Female,27,1,0,1,0,1,112311.15,119386,Male,Loyal Customer,53,Business travel,Business,2712,2,2,2,2,3,5,4,4,4,4,4,4,4,3,1,0
1083,15620443,Fiorentino,711,France,Female,81,6,0,2,1,1,72276.24,47404,Male,Loyal Customer,45,Business travel,Eco,584,1,1,1,1,1,1,1,1,1,5,4,4,4,1,0,0
1084,15741078,Greece,736,France,Male,54,7,111729.47,2,0,1,84920.49,78859,Male,Loyal Customer,52,Personal Travel,Eco Plus,447,0,5,0,1,4,0,4,4,4,3,5,5,4,4,0,0
1085,15753161,Dickson,768,France,Female,36,5,180169.44,2,1,0,17348.56,57104,Female,Loyal Customer,43,Business travel,Eco,1222,3,2,2,2,2,2,3,3,3,3,3,2,3,2,0,0
1086,15711396,Henderson,427,Spain,Male,40,8,0,2,1,1,82870.75,65085,Male,Loyal Customer,48,Personal Travel,Eco,282,4,1,4,4,5,4,5,5,4,2,3,2,3,5,0,0
1087,15593499,Stevens,686,Spain,Female,47,6,0,1,1,0,32080.69,84444,Male,Loyal Customer,28,Personal Travel,Eco Plus,591,2,2,2,3,1,2,1,1,4,2,4,4,4,1,0,0
1088,15579189,Mitchell,690,France,Female,42,5,0,2,0,1,120512.08,100762,Male,Loyal Customer,35,Business travel,Business,1504,5,5,5,5,2,4,4,5,5,5,5,5,5,4,0,0
1089,15743545,Nworie,647,Spain,Female,29,2,0,2,1,0,179032.68,52860,Female,Loyal Customer,48,Business travel,Business,3337,1,1,1,1,4,5,4,4,4,4,4,3,4,5,0,0
1090,15791316,Boni,714,France,Male,35,3,0,2,1,1,95623.28,123339,Male,Loyal Customer,40,Personal Travel,Eco Plus,507,3,4,5,3,5,5,5,5,2,3,1,1,2,5,44,24
1091,15608246,Wentcher,736,Germany,Female,36,8,103914.17,1,1,1,110035.88,42522,Male,Loyal Customer,56,Personal Travel,Eco,1187,3,4,3,3,5,3,5,5,2,5,3,4,4,5,0,0
1092,15676526,Bentley,608,France,Female,34,4,88772.87,1,1,1,168822.01,73121,Female,Loyal Customer,43,Personal Travel,Eco,2174,2,0,2,5,3,4,5,2,2,2,2,4,2,5,0,17
1093,15813911,Hayes-Williams,809,France,Female,39,5,0,1,1,0,77705.75,103061,Male,disloyal Customer,22,Business travel,Eco,460,2,4,2,3,4,2,5,4,2,2,3,4,4,4,51,37
1094,15630195,Johnstone,745,France,Female,40,6,131184.67,1,1,1,49815.62,121325,Male,Loyal Customer,33,Personal Travel,Eco,1009,4,4,4,1,1,4,1,1,4,3,5,3,5,1,0,0
1095,15736250,Johnstone,781,France,Male,38,2,117810.79,1,0,1,65632.33,99792,Male,Loyal Customer,31,Business travel,Business,2469,1,1,4,1,5,5,5,5,5,2,4,5,5,5,0,0
1096,15671334,Nixon,527,France,Male,31,4,0,1,1,0,169361.89,97071,Female,disloyal Customer,49,Business travel,Business,1211,5,5,5,1,3,5,4,3,4,3,5,3,4,3,4,0
1097,15574169,Trevisano,595,Germany,Female,32,0,92466.21,1,1,0,4721.3,64520,Male,Loyal Customer,58,Personal Travel,Business,247,3,5,3,3,5,5,4,5,5,3,5,3,5,4,0,0
1098,15718839,Tsui,850,Germany,Female,38,2,102741.15,2,0,1,23974.85,61644,Male,Loyal Customer,40,Business travel,Business,1346,5,5,5,5,3,5,4,5,5,5,5,4,5,4,10,0
1099,15762331,Moss,569,France,Male,37,9,178755.84,1,1,0,199929.17,12839,Male,Loyal Customer,60,Personal Travel,Eco,1041,5,5,5,3,3,5,3,3,5,2,5,3,5,3,0,0
1100,15606901,Graham,728,France,Male,43,7,0,2,1,0,40023.7,128715,Male,Loyal Customer,23,Business travel,Business,1464,4,4,4,4,2,2,2,2,3,4,4,3,4,2,3,0
1101,15713559,Onyemauchechukwu,473,Germany,Female,32,5,146602.25,2,1,1,72946.95,65186,Male,Loyal Customer,18,Personal Travel,Eco,247,2,4,2,4,5,2,5,5,4,5,4,4,5,5,0,0
1102,15768881,Saunders,738,France,Male,29,2,0,2,1,1,170421.13,127018,Male,Loyal Customer,36,Business travel,Business,1885,4,3,3,3,2,2,3,4,4,4,4,3,4,3,0,0
1103,15743075,Ko,659,France,Male,35,6,0,2,1,1,58879.11,99194,Female,Loyal Customer,66,Business travel,Eco Plus,351,2,1,1,1,4,2,1,2,2,2,2,2,2,1,41,28
1104,15660980,Cairns,597,Spain,Male,38,6,115702.67,2,1,1,25059.05,20829,Female,disloyal Customer,32,Business travel,Eco,457,3,1,2,3,2,2,4,2,1,2,3,2,4,2,0,0
1105,15810942,Chiemela,445,Germany,Female,61,2,137655.31,1,0,1,29909.84,25913,Female,disloyal Customer,25,Business travel,Eco,594,2,0,2,3,1,2,1,1,3,1,5,2,2,1,11,10
1106,15728362,Robertson,671,France,Female,29,3,0,2,1,0,158043.11,1493,Female,disloyal Customer,15,Business travel,Eco,737,4,4,4,3,3,4,3,3,3,2,5,5,5,3,0,0
1107,15683339,P'eng,656,Spain,Female,34,6,59877.33,1,1,0,14032.62,32437,Male,disloyal Customer,20,Business travel,Eco,163,2,3,2,4,5,2,5,5,3,5,2,1,3,5,0,0
1108,15685476,Tseng,658,France,Male,31,5,100082.14,1,0,1,49809.88,101496,Female,Loyal Customer,50,Business travel,Business,3987,5,5,5,5,3,4,5,5,5,5,5,3,5,5,0,0
1109,15663650,Russell,698,Germany,Male,52,10,107304.39,3,1,0,28806.32,108329,Male,Loyal Customer,58,Business travel,Eco,1790,2,4,5,4,2,2,2,2,1,5,2,3,3,2,6,10
1110,15617434,Yen,655,Spain,Male,38,9,0,1,0,1,90490.33,32246,Female,Loyal Customer,52,Business travel,Business,2488,0,3,0,4,5,1,1,3,3,3,3,2,3,1,7,3
1111,15622470,Yeh,772,Spain,Male,41,10,96032.22,1,1,1,75825.57,82831,Female,Loyal Customer,44,Business travel,Business,3399,3,3,3,3,5,5,5,5,5,5,5,4,5,4,0,14
1112,15703682,Kalinina,681,Spain,Male,33,10,0,1,0,0,158336.36,126194,Male,Loyal Customer,33,Business travel,Business,2574,2,2,2,2,2,2,2,2,3,2,4,1,3,2,0,0
1113,15727391,Collier,688,Germany,Male,29,9,144553.5,2,1,0,143454.95,61501,Female,Loyal Customer,45,Business travel,Eco,788,2,3,3,3,5,2,3,2,2,2,2,4,2,5,7,0
1114,15711062,Thomas,633,Germany,Male,40,5,86172.81,2,1,1,117279.49,79214,Female,Loyal Customer,15,Personal Travel,Eco,1990,1,1,1,3,3,1,3,3,4,4,4,4,4,3,0,0
1115,15567339,Shaw,735,France,Male,73,9,0,1,1,1,114283.33,55319,Female,disloyal Customer,23,Business travel,Business,1117,1,3,1,4,3,1,3,3,3,5,3,2,4,3,20,11
1116,15760662,Francis,521,Germany,Female,29,2,87212.8,1,1,1,994.86,72401,Female,Loyal Customer,46,Business travel,Business,1857,1,1,1,1,2,5,4,4,4,4,4,3,4,5,2,0
1117,15605737,George,541,France,Male,36,5,0,2,1,0,124795.84,6227,Male,Loyal Customer,15,Business travel,Business,1582,1,1,1,1,5,5,5,5,5,3,4,4,5,5,0,1
1118,15692977,Ikenna,612,Germany,Female,36,2,130700.92,2,0,0,77592.8,44090,Male,Loyal Customer,12,Personal Travel,Business,473,4,3,4,3,2,4,2,2,1,1,3,1,3,2,0,0
1119,15672082,Schatz,562,France,Male,62,3,0,2,1,0,105986.01,72254,Male,Loyal Customer,32,Business travel,Business,919,4,4,4,4,4,4,4,4,3,2,5,3,5,4,5,0
1120,15600280,Tao,703,France,Female,32,6,0,2,0,0,33606.52,16894,Male,Loyal Customer,31,Business travel,Eco,708,5,5,5,5,5,5,5,5,1,2,1,3,2,5,24,32
1121,15804052,Scott,710,Spain,Male,23,6,0,2,1,1,134188.11,85890,Female,Loyal Customer,25,Personal Travel,Eco,2172,3,4,3,3,3,3,3,3,5,4,5,3,5,3,0,2
1122,15576065,Sims,731,Spain,Female,40,5,171325.98,1,1,1,159718.27,34941,Female,Loyal Customer,42,Personal Travel,Eco,187,3,4,3,2,2,4,4,1,1,3,1,4,1,4,21,32
1123,15796838,Chibugo,703,Spain,Male,58,4,92930.92,1,0,1,85148.78,121078,Male,Loyal Customer,35,Personal Travel,Eco Plus,951,3,4,4,4,4,4,4,4,4,5,3,2,4,4,0,21
1124,15693526,Ku,618,France,Female,40,0,0,1,1,0,119059.13,91133,Female,Loyal Customer,25,Personal Travel,Eco,406,2,4,2,4,5,2,5,5,3,3,5,3,4,5,4,0
1125,15748595,Stanton,689,France,Female,29,1,77556.79,2,1,1,122998.26,8594,Male,Loyal Customer,57,Personal Travel,Eco,109,3,5,3,4,4,3,4,4,1,3,5,2,1,4,0,1
1126,15679029,Kung,718,France,Male,33,7,102874.28,1,0,0,117841.06,62764,Male,Loyal Customer,41,Business travel,Business,2367,3,3,1,3,5,4,4,5,5,5,5,4,5,5,2,4
1127,15753639,Gibson,608,France,Male,37,5,146093.39,2,0,0,160593.41,124430,Female,Loyal Customer,28,Personal Travel,Eco,1262,2,4,2,4,4,2,4,4,3,5,3,4,4,4,0,2
1128,15604138,Iheanacho,749,Spain,Male,34,2,0,1,0,0,174189.04,61597,Female,disloyal Customer,36,Business travel,Business,1635,4,4,4,3,4,4,4,4,3,5,4,5,4,4,0,0
1129,15666095,Costa,753,Spain,Male,51,4,79811.72,2,0,1,68260.27,45381,Female,Loyal Customer,30,Business travel,Eco Plus,461,0,0,0,3,5,0,5,5,4,2,3,2,2,5,0,0
1130,15643487,Sal,630,Spain,Male,39,10,105473.74,1,0,0,58854.88,6553,Female,Loyal Customer,51,Business travel,Business,3091,4,4,4,4,4,5,4,4,4,4,4,5,4,3,11,8
1131,15764033,Lin,693,Germany,Female,43,1,121927.92,1,1,0,87994.95,78248,Male,Loyal Customer,37,Business travel,Eco Plus,259,4,4,4,4,4,4,4,4,2,4,3,2,4,4,24,26
1132,15747288,Ferri,838,Spain,Female,40,6,61671.19,1,0,1,150659.35,45,Male,Loyal Customer,56,Business travel,Business,173,0,5,0,3,2,5,4,4,4,3,3,4,4,5,30,14
1133,15790599,Yin,756,Germany,Female,39,5,149363.12,2,1,1,109098.39,119069,Male,Loyal Customer,22,Personal Travel,Business,1107,4,4,3,4,4,3,4,4,2,1,2,1,4,4,0,0
1134,15737705,Avdeyeva,775,France,Female,27,4,152309.37,1,1,0,104112,108168,Male,Loyal Customer,47,Personal Travel,Eco,1166,4,5,4,5,4,4,4,4,5,3,3,5,5,4,0,0
1135,15737194,Tu,635,France,Female,33,5,0,2,1,0,122949.71,45623,Male,disloyal Customer,61,Business travel,Eco,260,1,1,1,2,3,1,3,3,3,2,2,3,3,3,0,7
1136,15726776,Donnelly,705,Spain,Male,36,1,111629.29,1,1,1,21807.16,82751,Male,Loyal Customer,36,Business travel,Business,2624,2,5,5,5,2,3,2,2,2,2,2,1,2,1,7,7
1137,15804357,Loggia,481,France,Male,40,3,0,1,1,1,32319.93,112893,Male,disloyal Customer,21,Business travel,Eco,1390,1,1,1,3,2,1,4,2,4,2,3,2,3,2,0,0
1138,15664432,Chao,727,Spain,Female,49,7,96296.78,1,1,0,190457.87,64712,Female,Loyal Customer,45,Business travel,Business,190,4,4,5,4,5,4,5,4,4,4,5,5,4,4,0,0
1139,15688984,Belonwu,595,France,Male,20,4,95830.43,1,1,0,177738.98,55832,Male,disloyal Customer,24,Business travel,Eco,1416,1,1,1,3,5,1,5,5,4,3,3,2,3,5,20,21
1140,15583026,Welch,535,France,Female,38,0,135919.33,1,1,0,80425.65,122822,Male,Loyal Customer,8,Personal Travel,Eco,599,3,4,3,4,3,3,3,3,2,2,3,2,4,3,5,1
1141,15771668,Henderson,578,France,Male,59,10,185966.64,1,0,0,9445.42,2933,Female,Loyal Customer,45,Personal Travel,Eco,859,1,5,1,4,4,5,5,2,2,1,2,3,2,4,0,0
1142,15779904,Yobanna,597,France,Female,29,5,0,2,1,1,174825.57,101262,Male,Loyal Customer,70,Business travel,Business,2176,3,1,1,1,5,2,4,3,3,3,3,4,3,4,0,0
1143,15784323,Gallo,449,France,Female,21,7,0,2,0,0,175743.92,126744,Female,Loyal Customer,34,Personal Travel,Eco,2402,0,0,0,4,2,0,2,2,3,2,5,2,5,2,0,0
1144,15756277,Wilson,850,Germany,Female,43,8,92244.83,2,1,0,54949.73,35850,Female,disloyal Customer,27,Business travel,Eco,1065,4,4,4,3,5,4,5,5,3,4,3,1,4,5,31,33
1145,15663312,Marino,494,France,Female,35,9,112727.06,2,1,0,183752.91,129759,Female,disloyal Customer,19,Business travel,Eco,337,2,0,1,2,3,1,3,3,4,3,3,1,5,3,0,0
1146,15793197,Bailey,676,France,Female,34,8,100359.54,1,0,0,46038.28,55365,Female,Loyal Customer,57,Business travel,Business,678,3,3,3,3,2,5,5,4,4,4,4,5,4,3,4,0
1147,15731463,Gboliwe,818,Germany,Male,43,10,105301.5,1,1,1,78941.59,22755,Male,Loyal Customer,38,Business travel,Eco,170,5,3,3,3,5,5,5,5,2,3,2,4,5,5,0,0
1148,15621768,Chukwuhaenye,712,Spain,Male,45,6,112994.65,1,0,0,198398.68,72339,Male,disloyal Customer,27,Business travel,Business,1121,4,4,4,3,2,4,2,2,3,2,4,2,4,2,31,14
1149,15691323,Bianchi,672,Germany,Male,40,4,89025.88,2,1,0,188892.19,89333,Male,Loyal Customer,22,Business travel,Business,1587,1,1,5,1,4,4,4,4,5,3,3,3,4,4,0,0
1150,15781326,Ford,636,France,Male,35,9,95478.17,1,0,0,169286.74,86313,Male,Loyal Customer,41,Business travel,Eco Plus,226,4,3,3,3,4,4,4,4,1,2,5,2,3,4,0,5
1151,15595640,Rizzo,698,France,Male,37,8,0,2,0,0,145004.39,38458,Female,Loyal Customer,50,Business travel,Eco,826,4,3,5,3,3,2,2,4,4,4,4,5,4,5,0,0
1152,15814331,Lung,597,Germany,Female,43,7,119127.46,2,1,0,55809.92,36477,Male,Loyal Customer,49,Business travel,Business,3433,4,2,4,4,3,4,4,5,5,5,5,3,5,3,0,0
1153,15602030,Ramirez,717,France,Male,28,4,128206.79,1,1,1,54272.12,23636,Male,Loyal Customer,32,Personal Travel,Eco,911,3,2,3,2,5,3,5,5,3,3,1,1,2,5,0,0
1154,15747974,Sabbatini,614,France,Male,49,1,0,2,1,0,192440.54,209,Female,Loyal Customer,69,Business travel,Business,290,2,2,3,2,1,4,2,4,4,4,4,5,4,5,0,0
1155,15611315,Ts'ao,708,Germany,Female,23,4,71433.08,1,1,0,103697.57,37321,Female,disloyal Customer,22,Business travel,Eco,944,5,5,5,1,5,5,5,5,4,1,5,2,5,5,11,0
1156,15636977,Trevisan,507,Germany,Male,36,9,118214.32,3,1,0,119110.03,26338,Female,Loyal Customer,41,Business travel,Business,873,3,3,3,3,5,2,2,3,3,3,3,1,3,4,5,7
1157,15690337,Chinwenma,581,France,Female,27,5,102258.11,2,1,0,194681.6,41411,Male,Loyal Customer,15,Personal Travel,Eco,809,3,4,3,2,1,3,1,1,1,3,3,3,3,1,5,0
1158,15680666,Berry,579,Spain,Female,39,2,151963.26,2,1,0,158948.63,5324,Male,disloyal Customer,38,Business travel,Business,812,4,4,4,3,2,4,2,2,3,2,4,4,4,2,19,21
1159,15679551,Colombo,504,Spain,Female,46,2,163764.84,1,1,1,165122.55,4983,Male,Loyal Customer,50,Business travel,Business,502,3,3,3,3,4,4,4,4,4,4,4,3,4,5,0,0
1160,15778915,Harris,737,France,Female,32,7,128551.36,2,0,1,189402.71,125649,Female,Loyal Customer,57,Business travel,Business,3893,5,5,5,5,5,4,4,4,4,4,4,5,4,5,58,64
1161,15568849,Bryan,540,Spain,Female,31,10,118158.74,1,1,1,158027.57,78784,Female,Loyal Customer,66,Business travel,Eco,432,1,1,1,1,5,4,3,1,1,1,1,3,1,2,0,0
1162,15747762,Chigozie,609,France,Male,32,7,118520.41,1,0,0,3815.48,61059,Male,Loyal Customer,36,Business travel,Business,1506,2,4,4,4,3,3,4,2,2,2,2,3,2,1,0,0
1163,15753679,Mullawirraburka,778,France,Male,24,4,0,2,1,1,162809.2,105490,Male,Loyal Customer,47,Business travel,Business,516,3,3,3,3,2,5,5,3,3,4,3,3,3,3,0,0
1164,15750049,Steele,621,France,Male,40,10,163823.37,1,0,0,89519.47,98090,Male,Loyal Customer,40,Business travel,Business,445,4,4,4,4,1,4,5,4,4,4,4,1,4,2,0,0
1165,15606097,Zakharov,665,Germany,Male,63,7,104469.58,1,1,1,25165.36,25079,Female,Loyal Customer,80,Business travel,Eco,557,1,2,2,2,4,3,4,1,1,1,1,1,1,4,43,27
1166,15802368,Ch'eng,608,France,Female,47,6,0,1,1,1,126012.57,122662,Female,Loyal Customer,48,Business travel,Business,2664,1,1,1,1,3,5,4,2,2,2,2,3,2,4,0,0
1167,15767488,Berry,680,Spain,Male,36,7,0,2,1,0,20109.21,28394,Female,Loyal Customer,32,Business travel,Eco Plus,763,5,2,2,2,5,5,5,5,3,2,1,2,1,5,0,0
1168,15669946,Jen,663,Germany,Female,46,2,141726.88,1,1,1,58257.23,19934,Male,Loyal Customer,42,Personal Travel,Eco,343,1,5,2,5,5,2,5,5,4,3,4,5,5,5,13,12
1169,15612103,Wang,627,Germany,Female,35,2,137852.96,1,1,1,172269.21,7400,Male,disloyal Customer,32,Business travel,Business,522,4,4,4,3,1,4,1,1,5,5,5,5,5,1,5,0
1170,15645353,Chubb,607,France,Male,26,1,0,1,1,0,29818.2,97717,Female,disloyal Customer,32,Business travel,Business,942,2,2,2,2,5,2,5,5,4,2,4,4,5,5,7,0
1171,15650018,Chen,681,France,Female,43,8,154100.3,1,0,0,114659.81,58583,Male,disloyal Customer,45,Business travel,Business,334,2,2,2,1,5,2,5,5,3,3,5,4,5,5,40,25
1172,15659002,Mazzanti,766,France,Female,45,6,0,2,0,0,147184.74,92584,Male,Loyal Customer,36,Business travel,Eco Plus,419,2,5,5,5,2,2,2,2,1,2,1,3,1,2,0,0
1173,15616028,T'ao,694,France,Male,30,2,0,3,0,1,15039.41,86612,Female,Loyal Customer,46,Business travel,Business,3962,5,5,5,5,2,4,5,4,4,4,4,4,4,3,114,106
1174,15660475,Ndubueze,411,France,Female,54,9,0,1,0,1,76621.49,36482,Male,disloyal Customer,25,Business travel,Eco,1211,4,4,4,4,5,4,5,5,1,3,3,2,4,5,0,0
1175,15652615,Ferri,742,France,Male,39,8,140004.96,1,1,1,92985.78,62840,Female,Loyal Customer,56,Business travel,Business,2615,5,5,5,5,4,4,4,4,4,5,5,4,3,4,0,0
1176,15653572,Thornton,673,Spain,Male,43,8,127132.96,1,0,1,6009.27,70864,Female,Loyal Customer,39,Business travel,Business,3853,4,4,4,4,4,2,2,4,4,4,4,2,4,2,50,47
1177,15628059,DeRose,529,France,Male,61,1,0,2,1,1,191370.97,101,Male,Loyal Customer,44,Business travel,Business,2992,1,1,1,1,5,4,4,4,4,4,4,3,4,3,0,0
1178,15703413,Montes,519,France,Female,38,7,125328.56,1,1,0,188225.67,112946,Female,Loyal Customer,43,Personal Travel,Eco,1211,1,1,0,2,5,3,2,3,3,0,4,1,3,2,0,0
1179,15610433,Kwemto,573,France,Male,35,9,0,2,1,0,11743.89,23753,Female,Loyal Customer,44,Business travel,Eco,1048,2,2,2,2,3,4,4,2,2,2,2,3,2,2,0,0
1180,15770548,Lucchese,453,Germany,Female,28,3,139986.65,1,1,0,136846.75,78061,Female,Loyal Customer,16,Personal Travel,Eco,332,4,1,4,2,4,4,4,4,1,1,2,3,2,4,0,0
1181,15645637,Huggins,798,Germany,Female,39,6,119787.76,1,1,1,164248.33,102614,Female,Loyal Customer,70,Business travel,Business,1294,4,4,4,4,1,4,3,4,4,4,4,3,4,4,16,0
1182,15590888,Wade,693,Spain,Female,34,10,107556.06,2,0,0,154631.35,13628,Female,Loyal Customer,54,Business travel,Eco,1014,2,2,2,2,4,3,4,2,2,2,2,2,2,3,0,0
1183,15568326,Kenenna,637,France,Female,44,2,0,2,1,0,149665.65,64987,Female,Loyal Customer,30,Business travel,Business,247,5,5,5,5,4,4,4,4,3,1,2,4,2,4,0,0
1184,15655368,Wheeler,672,France,Male,47,1,0,1,0,0,91574.92,12348,Male,Loyal Customer,32,Business travel,Eco,190,2,3,4,3,2,2,2,2,3,2,2,2,3,2,23,17
1185,15665579,Cartwright,597,France,Female,28,0,142705.95,1,1,0,127233.39,89953,Female,Loyal Customer,29,Personal Travel,Eco,1310,2,4,2,2,1,2,1,1,3,5,5,5,4,1,46,57
1186,15676091,Iloerika,543,France,Male,42,7,0,1,1,1,56650.47,77691,Male,Loyal Customer,42,Business travel,Business,2721,5,5,5,5,3,4,4,1,1,2,1,4,1,4,0,0
